"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,LOW,MID,MARKET
all,6,0,Red-Eyes Black Dragon,SDJ,Starter Deck Joey,SDJ-001,UR,NearMint,Unlimited,English,9.99,2022-03-05,3.13,5.60,11.49
all,1,0,Red-Eyes Black Dragon,MP22,"2022 Tin Of The Pharaoh's Gods",MP22-EN267,PScR,NearMint,1st Edition,English,7.32,2023-01-25,3.75,6.09,5.91
all,1,0,Red-Eyes Black Dragon,LC01_25,Legendary Collection: 25Th Anniversary Edition,LC01-EN006,QCScR,NearMint,Limited,English,5.57,2023-09-27,4.50,7.00,6.24
all,1,0,Red-Eyes Black Dragon,TN23,25Th Anniversary Tin: Dueling Heroes,TN23-EN003,QCScR,NearMint,Limited,English,5.54,2023-10-21,6.90,10.00,9.00
all,1,0,Red-Eyes Black Dragon Sword,DRL2,Dragons of Legend 2,DRL2-EN012,ScR,NearMint,1st Edition,English,1.36,2022-01-08,0.74,1.67,1.58
all,1,0,Red-Eyes Black Flare Dragon,CORE,Clash of Rebellions,CORE-EN020,SR,NearMint,Unlimited,English,7.13,2023-01-25,3.47,5.70,5.04
all,1,0,Red-Eyes Black Fullmetal Dragon,ROTA,Rage Of The Abyss,ROTA-EN005,UR,NearMint,,English,3.16,2024-11-03,,,
all,1,0,Red-Eyes Black Metal Dragon,PP01,Premium Pack,PP01-EN015,SR,NearMint,Unlimited,English,1.02,2022-01-08,0.65,1.17,1.16
all,1,0,Red-Eyes Black Meteor Dragon,MP24,25Th Anniversary Tin: Dueling Mirrors,MP24-EN107,PScR,NearMint,1st Edition,English,2.54,2024-12-03,6.50,9.79,9.59
all,1,0,Red-Eyes Dark Dragoon,MP20,2020 Tin Of Lost Memories,MP20-EN249,UR,NearMint,1st Edition,English,22.97,2023-10-21,4.00,6.43,5.67
all,1,0,Red-Eyes Darkness Dragon,LCJW,"Legendary Collection 4 Joey's World Mega Pack",LCJW-EN039,C,NearMint,1st Edition,English,1.19,2023-04-26,0.69,1.81,1.47
all,1,0,Red-Eyes Darkness Metal Dragon,DUSA,Duelist Saga,DUSA-EN068,UR,NearMint,1st Edition,English,7.03,2022-01-08,5.27,9.49,6.09
all,1,0,Red-Eyes Darkness Metal Dragon,ABPF,Absolute Powerforce,ABPF-ENSE2,SR,NearMint,Limited,English,7.07,2022-01-08,,,
all,1,0,Red-Eyes Darkness Metal Dragon,MGED,Maximum Gold: El Dorado,MGED-EN009,PGR,NearMint,1st Edition,English,1.28,2022-01-24,0.78,1.99,2.01
all,2,0,Red-Eyes Flare Metal Dragon,LDK2,Legendary Decks II,LDK2-ENJ41,UR,NearMint,1st Edition,English,2.15,2022-01-08,0.49,1.08,1.08
all,1,0,Red-Eyes Retro Dragon,BOSH,Breakers of Shadow,BOSH-EN095,SR,NearMint,1st Edition,English,0.51,2023-04-26,0.28,0.69,0.65
all,1,0,Red-Eyes Slash Dragon,LDS1,Legendary Duelists: Season 1,LDS1-EN014,ScR,NearMint,Limited,English,8.02,2022-01-08,2.94,5.29,4.72
all,1,0,Red-Eyes Soul,MP24,25Th Anniversary Tin: Dueling Mirrors,MP24-EN260,UR,NearMint,1st Edition,English,0.82,2024-12-03,0.50,0.98,0.92
all,1,0,Red-Eyes Toon Dragon,SHVI,Shining Victories,SHVI-EN036,SR,NearMint,Unlimited,English,1.56,2022-01-08,5.76,7.60,7.49
all,1,0,Red-Eyes Zombie Dragon,SDZW,Zombie World Structure Deck,SDZW-EN001,UR,NearMint,,English,0.00,2022-01-08,,,
all,1,0,Red-Eyes Zombie Dragon Lord,DIFO,Dimension Force,DIFO-EN039,UR,NearMint,1st Edition,English,3.36,2023-04-26,0.80,2.50,2.31
all,1,0,Red-Eyes Zombie Necro Dragon,GFP2,Ghosts From The Past: The 2Nd Haunting,GFP2-EN133,UR,NearMint,1st Edition,English,0.35,2023-04-26,0.50,0.96,0.94
all,1,0,"Redox, Dragon Ruler of Boulders",CT10,Collectible Tin 2013,CT10-EN003,ScR,NearMint,Limited,English,2.54,2022-03-05,,,
all,1,0,Relinquished Anima,BROL,Brothers Of Legend,BROL-EN087,ScR,NearMint,1st Edition,English,1.59,2022-03-05,3.00,5.34,4.48
all,1,0,Rider of the Storm Winds,LCKC,Legendary Collection Kaiba Mega Pack,LCKC-EN017,UR,NearMint,1st Edition,English,0.29,2022-03-05,0.10,0.35,0.21
all,1,0,Right Arm of the Forbidden One,YGLD,"Yugi'S Legendary Decks",YGLD-ENA20,UR,NearMint,Unlimited,English,2.14,2022-01-08,3.99,5.03,5.30
all,1,0,Right Leg of the Forbidden One,YGLD,"Yugi'S Legendary Decks",YGLD-ENA18,UR,NearMint,Unlimited,English,1.93,2022-01-08,3.09,5.23,5.04
all,1,0,"Ringowurm, the Dragon Guarding the Hundred Apples",CYAC,Cyberstorm Access,CYAC-EN029,UR,NearMint,1st Edition,English,5.65,2023-09-21,0.67,2.72,1.00
all,1,0,Rokket Caliber,BODE,Burst Of Destiny,BODE-EN001,UR,NearMint,1st Edition,English,1.37,2022-01-24,0.50,1.78,1.35
all,1,0,Rokket Loader,BPRO,Burst Protocol,BPRO-EN001,UR,NearMint,1st Edition,English,2.99,2026-03-13,1.95,3.90,3.06
all,1,0,Rokket Tracer,MGED,Maximum Gold: El Dorado,MGED-EN020,PGR,NearMint,1st Edition,English,0.26,2023-10-21,0.17,0.48,0.47
all,1,0,Roxrose Dragon,MP22,"2022 Tin Of The Pharaoh's Gods",MP22-EN060,PScR,NearMint,1st Edition,English,0.26,2023-05-06,0.25,0.75,0.60
all,1,0,Ruddy Rose Dragon,LIOV,Lightning Overdrive,LIOV-EN035,ScR,NearMint,1st Edition,English,7.81,2022-07-17,2.29,4.57,2.72
all,1,0,Rune-Eyes Pendulum Dragon,MP15,2015 Mega-Tins Mega Pack,MP15-EN220,UR,NearMint,1st Edition,English,0.73,2022-01-08,0.34,0.68,0.64
all,1,0,"Saffira, Divine Dragon of the Voiceless Voice",LEDE,Legacy Of Destruction,LEDE-EN034,QCScR,NearMint,1st Edition,English,12.57,2024-12-02,12.69,21.19,12.77
all,1,0,"Saffira, Dragon Queen of the Voiceless Voice",PHNI,Phantom Nightmare,PHNI-EN020,QCScR,NearMint,1st Edition,English,56.97,2024-12-02,46.71,50.00,42.96
all,1,0,"Saffira, Queen of Dragons",DUEA,Duelist Alliance,DUEA-EN050,UtR,NearMint,Unlimited,English,8.55,2022-01-08,2.95,6.38,3.45
all,1,0,Salamangreat Blaze Dragon,GFP2,Ghosts From The Past: The 2Nd Haunting,GFP2-EN025,UR,NearMint,1st Edition,English,0.38,2022-07-17,0.05,0.25,0.20
all,1,0,Salamangreat Blaze Dragon,TN23,25Th Anniversary Tin: Dueling Heroes,TN23-EN007,QCScR,NearMint,Limited,English,0.64,2023-09-26,0.13,0.68,0.49
all,1,0,Samsara Dragon,GFP2,Ghosts From The Past: The 2Nd Haunting,GFP2-EN037,UR,NearMint,1st Edition,English,0.14,2022-07-17,0.01,0.25,0.29
all,1,0,"Samsara, Dragon of Rebirth",MP15,2015 Mega-Tins Mega Pack,MP15-EN097,SR,NearMint,1st Edition,English,1.73,2022-01-08,0.69,1.42,1.35
all,1,0,Sangenpai Bident Dragion,MP25,2025 Mega-Pack Tin,MP25-EN190,UR,NearMint,1st Edition,English,0.23,2026-01-19,0.01,0.33,0.29
all,1,0,Sangenpai Transcendent Dragion,LEDE,Legacy Of Destruction,LEDE-EN040,SR,NearMint,1st Edition,English,1.03,2025-03-10,0.03,0.50,0.27
all,1,0,Saryuja Skull Dread,DUDE,Duel Devastator,DUDE-EN026,UR,NearMint,1st Edition,English,0.92,2022-01-08,0.17,1.28,1.19
all,1,0,"Sauravis, Dragon Sage of the Voiceless Voice",MP25,2025 Mega-Pack Tin,MP25-EN159,UR,NearMint,1st Edition,English,0.19,2026-01-19,0.08,0.25,0.19
all,1,0,"Sauravis, the Ancient and Ascended",DUOV,Duel Overload,DUOV-EN075,UR,NearMint,1st Edition,English,1.16,2022-01-08,0.08,0.46,0.20
all,1,0,"Sauravis, the Ancient and Ascended",DUOV,Duel Overload,DUOV-EN075,UR,NearMint,1st Edition,English,1.08,2022-01-24,0.08,0.46,0.20
all,1,0,Scarlight Red Dragon Archfiend,MP16,2016 Mega-Tins Mega Pack,MP16-EN140,ScR,NearMint,1st Edition,English,2.97,2022-01-08,2.16,3.50,3.50
all,1,0,Scarred Dragon Archfiend,SDCK,Structure Deck: The Crimson King,SDCK-EN049,SR,NearMint,1st Edition,English,0.63,2024-11-04,0.13,0.49,0.39
all,1,0,Scarred Dragon Archfiend,SDCK,Structure Deck: The Crimson King,SDCK-EN049,SR,NearMint,1st Edition,English,0.66,2024-12-02,0.13,0.49,0.39
all,1,0,Schwarzschild Limit Dragon,JOTL,Judgment of the Light,JOTL-EN015,C,NearMint,Unlimited,English,0.41,2025-03-13,0.23,0.46,0.35
all,1,0,Scrap Dragon,DREV,Duelist Revolution,DREV-EN043,UtR,NearMint,1st Edition,English,59.03,2022-01-08,59.48,74.50,39.95
all,1,0,Scrap Dragon,DREV,Duelist Revolution,DREV-EN043,UtR,NearMint,1st Edition,English,42.82,2023-04-30,59.48,74.50,39.95
all,1,0,Scrap Twin Dragon,STBL,Starstrike Blast,STBL-EN044,UR,NearMint,1st Edition,English,5.71,2022-01-08,0.74,2.07,1.79
all,1,0,Scrap Twin Dragon,STBL,Starstrike Blast,STBL-EN044,UR,NearMint,1st Edition,English,2.22,2023-04-30,0.74,2.07,1.79
all,1,0,Security Dragon,DUPO,Duel Power,DUPO-EN037,UR,NearMint,1st Edition,English,2.14,2022-03-22,0.10,0.59,0.44
all,1,0,Segmental Dragon,SDPL,Structure Deck: Powercode Link,SDPL-EN008,UR,NearMint,1st Edition,English,0.22,2022-01-08,0.04,0.30,0.22
all,2,0,Segmental Dragon,SDPL,Structure Deck: Powercode Link,SDPL-EN008,UR,NearMint,1st Edition,English,0.21,2022-01-24,0.04,0.30,0.22
all,1,0,Seiyaryu,GFTP,Ghosts From The Past,GFTP-EN070,UR,NearMint,1st Edition,English,0.56,2022-01-08,0.29,0.65,0.65
all,1,0,Seiyaryu,DDS,Dark Duel Stories Bundles,DDS-004,PScR,NearMint,Unlimited,English,9.24,2023-01-25,5.00,14.78,15.86
all,1,0,Seleglare the Luminous Lunar Dragon,MP21,2021 Tin Of Ancient Battles,MP21-EN159,PScR,NearMint,1st Edition,English,0.27,2022-01-08,0.05,0.39,0.27
all,1,0,Serpent Night Dragon,MRL,Magic Ruler,MRL-103,ScR,NearMint,Unlimited,English,10.21,2022-01-08,4.64,10.00,8.10
all,1,0,"Shiina, Twin Tempests of Celestial Thunder",BPRO,Burst Protocol,BPRO-EN027,ScR,NearMint,1st Edition,English,7.50,2026-04-23,6.00,8.00,6.79
all,1,0,Shining Star Dragon,BLTR,Battles Of Legend: Terminal Revenge,BLTR-EN002,ScR,NearMint,1st Edition,English,1.71,2024-12-02,1.59,2.95,2.52
all,1,0,Shooting Majestic Star Dragon,DAMA,Dawn Of Majesty,DAMA-EN039,ScR,NearMint,1st Edition,English,4.37,2022-03-05,4.25,13.32,13.32
all,1,0,Shooting Quasar Dragon,LC05,"Legendary Collection 5D's",LC05-EN005,UR,NearMint,Limited,English,2.60,2022-01-08,1.49,2.88,2.88
all,1,0,Shooting Riser Dragon,JUMP,Shonen Jump Magazine,JUMP-EN085,UR,NearMint,Limited,English,8.28,2022-01-08,7.21,17.35,9.04
all,1,0,Shooting Star Dragon,CT07,Collectible Tin 2010,CT07-EN004,ScR,NearMint,Limited,English,13.23,2022-01-08,0.99,2.57,2.62
all,1,0,Shooting Star Dragon T.G. EX,GFTP,Ghosts From The Past,GFTP-EN044,UR,NearMint,1st Edition,English,0.58,2022-01-08,0.40,1.00,0.96
all,1,0,Skull Archfiend of Lightning,BP01,Battle Pack: Epic Dawn,BP01-EN006,R,NearMint,1st Edition,English,0.48,2022-01-08,0.25,0.69,0.52
all,1,0,Sky Galloping Gaia the Dragon Champion,MIL1,Millennium Pack,MIL1-EN010,SR,NearMint,1st Edition,English,14.76,2022-01-08,7.50,11.09,9.21
all,1,0,Sky Striker Ace - Raye,MGED,Maximum Gold: El Dorado,MGED-EN017,PGR,NearMint,1st Edition,English,0.64,2022-01-08,0.05,0.50,0.40
all,2,0,Slifer the Sky Dragon,TN19,2019 Gold Sarcophagus Tin,TN19-EN008,PScR,NearMint,Limited,English,1.57,2022-01-08,1.70,3.33,2.91
all,1,0,Slifer the Sky Dragon,TN19,2019 Gold Sarcophagus Tin,TN19-EN008,PScR,NearMint,Limited,English,1.72,2022-03-05,1.70,3.33,2.91
all,1,0,Slifer the Sky Dragon (original),YGLD,"Yugi'S Legendary Decks",YGLD-ENG01,UR,NearMint,Limited,English,1.15,2022-01-08,0.35,1.29,1.42
all,1,0,Slifer the Sky Dragon (original),LC01,Legendary Collection,LC01-EN002,UR,NearMint,Limited,English,1.52,2022-01-08,0.25,1.08,1.12
all,1,0,Slifer the Sky Dragon (original),LC01_25,Legendary Collection: 25Th Anniversary Edition,LC01-EN002,QCScR,NearMint,Limited,English,7.72,2023-09-21,9.20,15.52,13.96
all,1,0,Slifer the Sky Dragon (original),LC01,Legendary Collection,LC01-EN002,UR,NearMint,Limited,English,0.64,2023-09-21,0.25,1.08,1.12
all,1,0,Snake-Eyes Doomed Dragon,SUDA,Supreme Darkness,SUDA-EN035,ScR,NearMint,1st Edition,English,2.11,2025-03-24,1.15,3.10,2.61
all,1,0,Snake-Eyes Flamberge Dragon,RA03,Quarter Century Bonanza,RA03-EN033,SR,NearMint,1st Edition,English,0.18,2024-12-02,0.09,0.25,0.18
all,1,0,Sosei Ryu-Ge Mistva,CRBR,Crossover Breakers,CRBR-EN034,UR,NearMint,1st Edition,English,2.76,2025-03-17,1.19,3.55,2.05
all,1,0,Spear Dragon,HL03,Hobby League 3,HL03-EN004,UPR,NearMint,Limited,English,2.18,2022-07-17,1.25,4.49,2.76
all,1,0,Spirit with Eyes of Blue,SDWD,Structure Deck: Blue-Eyes White Destiny,SDWD-EN033,UR,NearMint,1st Edition,English,0.36,2025-03-24,0.25,0.52,0.51
all,1,0,Star Eater,MP14,2014 Mega-Tins Mega Pack,MP14-EN096,ScR,NearMint,1st Edition,English,7.83,2022-01-08,9.99,11.31,10.50
all,1,0,Stardust Chronicle Spark Dragon,YF09,"5D's volume 9 Promotional Card",YF09-EN001,UR,NearMint,Limited,English,9.00,2022-01-08,8.73,11.52,10.48
all,2,0,Stardust Dragon,DUPO,Duel Power,DUPO-EN103,UR,NearMint,Limited,English,1.48,2022-01-08,0.99,1.73,1.57
all,1,0,Stardust Dragon,CT05,Collectible Tin Series 5,CT05-EN001,ScR,NearMint,Limited,English,22.93,2022-03-05,22.00,29.05,27.67
all,1,0,Stardust Dragon,TN23,25Th Anniversary Tin: Dueling Heroes,TN23-EN016,QCScR,NearMint,Limited,English,10.94,2023-10-21,7.60,18.89,10.51
all,1,0,Stardust Dragon/Assault Mode,DPCT3,Duelist Pack Collection Tin 2009,DPCT-EN003,UR,NearMint,Limited,English,1.34,2022-01-08,1.19,2.95,2.92
all,1,0,Stardust Sifr Divine Dragon,SHVI,Shining Victories,SHVI-EN096,UR,NearMint,1st Edition,English,1.16,2022-01-08,4.15,5.99,5.39
all,1,0,Stardust Spark Dragon,DUDE,Duel Devastator,DUDE-EN012,UR,NearMint,1st Edition,English,0.29,2022-01-08,0.20,0.50,0.38
all,1,0,Stardust Trail,MP22,"2022 Tin Of The Pharaoh's Gods",MP22-EN120,UR,NearMint,1st Edition,English,0.18,2023-01-25,0.02,0.31,0.28
all,1,0,Stardust Trail,DAMA,Dawn Of Majesty,DAMA-EN003,C,NearMint,1st Edition,English,0.10,2023-09-27,0.05,0.25,0.19
all,1,0,Stardust Wurm,DUNE,Duelist Nexus,DUNE-EN094,C,NearMint,1st Edition,English,0.07,2025-03-17,0.01,0.15,0.08
all,1,0,Starliege Photon Blast Dragon,LDS2,Legendary Duelists: Season 2,LDS2-EN054,UR,NearMint,1st Edition,English,0.78,2022-01-08,0.24,1.14,0.98
all,1,0,Starliege Photon Blast Dragon,LDS2,Legendary Duelists: Season 2,LDS2-EN054,UR,NearMint,1st Edition,English,0.79,2022-01-24,0.24,1.14,0.98
all,1,0,Starliege Seyfert,MP20,2020 Tin Of Lost Memories,MP20-EN158,UR,NearMint,1st Edition,English,2.68,2022-07-17,3.40,5.45,5.37
all,1,0,"Starry Night, Starry Dragon",GFTP,Ghosts From The Past,GFTP-EN027,UR,NearMint,1st Edition,English,1.16,2022-01-08,0.55,1.00,0.83
all,1,0,Starving Venemy Dragon,BROL,Brothers Of Legend,BROL-EN034,ScR,NearMint,1st Edition,English,0.31,2022-01-24,0.09,0.35,0.29
all,2,0,Starving Venemy Lethal Dose Dragon,DUOV,Duel Overload,DUOV-EN037,UR,NearMint,1st Edition,English,0.37,2022-01-08,0.22,0.60,0.41
all,3,0,Starving Venom Fusion Dragon,LEDD,Legendary Dragon Decks,LEDD-ENC25,UR,NearMint,1st Edition,English,4.44,2022-01-08,0.99,2.24,2.24
all,1,0,Starving Venom Predapower Fusion Dragon,DIFO,Dimension Force,DIFO-EN036,UR,NearMint,1st Edition,English,1.70,2022-07-17,0.49,1.20,1.07
all,1,0,"Stream, Dragon Ruler of Droplets",RA03,Quarter Century Bonanza,RA03-EN255,PlScR,NearMint,1st Edition,English,3.34,2025-03-17,0.50,1.49,0.77
all,1,0,Striker Dragon,MP20,2020 Tin Of Lost Memories,MP20-EN204,PScR,NearMint,1st Edition,English,2.92,2022-03-05,0.45,1.37,0.91
all,1,0,Strong Wind Dragon,RGBT,Raging Battle,RGBT-EN003,UR,NearMint,1st Edition,English,5.03,2022-01-08,4.70,5.73,5.33
all,1,0,Subterror Guru,BLHR,"Battles of Legend: Hero's Revenge",BLHR-EN084,UR,NearMint,1st Edition,English,1.14,2022-03-05,0.25,0.90,0.66
all,1,0,Summoned Skull,YAP1,Anniversary Pack,YAP1-EN003,UR,NearMint,Limited,English,25.90,2022-07-17,23.50,33.48,33.19
all,1,0,Summoned Skull,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI01,ScR,NearMint,1st Edition,English,7.35,2023-09-21,7.00,8.04,6.97
all,1,0,Sun Dragon Inti,ABPF,Absolute Powerforce,ABPF-EN042,UR,NearMint,1st Edition,English,4.05,2022-01-08,2.00,3.20,3.29
all,1,0,Super Anti-Kaiju War Machine Mecha-Thunder-King,SAST,Savage Strike,SAST-EN081,ScR,NearMint,1st Edition,English,1.98,2023-01-25,0.50,1.99,0.93
all,1,0,Supreme King Dragon Darkwurm,BLRR,Battles of Legend: Relentless Revenge,BLRR-EN063,ScR,NearMint,1st Edition,English,8.52,2022-01-08,2.85,5.50,3.62
all,1,0,Supreme King Z-ARC,MACR,Maximum Crisis,MACR-EN039,ScR,NearMint,1st Edition,English,4.05,2022-01-08,1.44,4.35,4.40
all,1,0,Supreme King Z-ARC - Synchro Universe,MP25,2025 Mega-Pack Tin,MP25-EN207,UR,NearMint,1st Edition,English,0.15,2026-04-23,0.04,0.24,0.20
all,1,0,T.G. Over Dragonar,AGOV,Age Of Overlord,AGOV-EN035,UR,NearMint,1st Edition,English,0.18,2024-12-02,0.09,0.44,0.27
all,1,0,"Tempest, Dragon Ruler of Storms",CT10,Collectible Tin 2013,CT10-EN004,ScR,NearMint,Limited,English,3.25,2022-01-08,,,
all,1,0,"Tempest, Dragon Ruler of Storms",MGED,Maximum Gold: El Dorado,MGED-EN011,PGR,NearMint,1st Edition,English,0.13,2022-01-24,0.01,0.31,0.25
all,1,0,Tenpai Dragon Chundra,MP25,2025 Mega-Pack Tin,MP25-EN184,UR,NearMint,1st Edition,English,0.21,2026-03-13,0.09,0.28,0.25
all,1,0,Tenpai Dragon Fadra,MP25,2025 Mega-Pack Tin,MP25-EN183,UR,NearMint,1st Edition,English,0.28,2026-04-23,0.07,0.34,0.30
all,1,0,Tenpai Dragon Genroku,INFO,The Infinite Forbidden,INFO-EN019,UR,NearMint,1st Edition,English,3.86,2024-12-02,0.99,4.00,1.54
all,1,0,Terrorking Archfiend,DCR,Dark Crisis,DCR-072,SR,NearMint,Unlimited,English,2.95,2022-03-05,1.11,2.08,1.77
all,1,0,The Abyss Dragon Swordsoul,PHHY,Photon Hypernova,PHHY-EN005,SR,NearMint,1st Edition,English,0.19,2024-12-02,0.05,0.26,0.18
all,1,0,The Black Stone of Legend,LDK2,Legendary Decks II,LDK2-ENJ05,UR,NearMint,Unlimited,English,2.27,2022-01-24,1.00,2.76,2.76
all,1,0,The Bystial Alba Los,DABL,Darkwing Blast,DABL-EN010,UR,NearMint,1st Edition,English,0.35,2023-09-27,0.14,0.50,0.30
all,1,0,The Bystial Aluber,MP24,25Th Anniversary Tin: Dueling Mirrors,MP24-EN188,UR,NearMint,1st Edition,English,0.19,2025-03-24,0.08,0.25,0.25
all,1,0,The Bystial Lubellion,MP23,25Th Anniversary Tin: Dueling Heroes Mega Pack,MP23-EN160,PScR,NearMint,1st Edition,English,12.83,2023-10-21,1.59,4.02,3.84
all,1,0,The Chaos Creator,BLCR,Battles Of Legend: Crystal Revenge,BLCR-EN070,ScR,NearMint,1st Edition,English,0.51,2023-01-25,0.15,0.49,0.39
all,1,0,The Dark Magicians,LDS3,Legendary Duelists: Season 3,LDS3-EN090,ScR,NearMint,Limited,English,7.84,2023-09-26,2.99,6.24,5.43
all,1,0,The Dark Magicians,LDS3,Legendary Duelists: Season 3,LDS3-EN090,ScR,NearMint,Limited,English,7.84,2023-09-27,2.99,6.24,5.43
all,1,0,The Masked Beast,LON,Labyrinth of Nightmare,LON-001,UR,NearMint,Unlimited,English,6.62,2022-03-05,5.00,9.73,9.93
all,1,0,The Suppression Pluto,DLCS,Dragons Of Legend: The Complete Series,DLCS-EN106,C,NearMint,1st Edition,English,0.17,2022-01-08,0.09,0.25,0.19
all,1,0,The White Stone of Ancients,SHVI,Shining Victories,SHVI-EN022,UR,NearMint,Unlimited,English,1.10,2022-01-24,0.34,0.98,0.43
all,1,0,The White Stone of Legend,LCKC,Legendary Collection Kaiba Mega Pack,LCKC-EN010,ScR,NearMint,1st Edition,English,5.17,2022-03-05,0.99,3.72,1.53
all,1,0,The Wicked Avatar,JUMP,Shonen Jump Magazine,JUMP-EN017,UR,NearMint,Limited,English,4.55,2023-01-25,8.69,13.00,13.15
all,1,0,The Wicked Dreadroot,JUMP,Shonen Jump Magazine,JUMP-EN018,UR,NearMint,Limited,English,6.11,2023-01-25,3.00,4.92,8.95
all,1,0,The Wicked Eraser,JUMP,Shonen Jump Magazine,JUMP-EN016,UR,NearMint,Limited,English,2.36,2023-01-25,0.99,2.54,2.88
all,1,0,The Winged Dragon of Ra,SBCB,Speed Duel: Battle City Box,SBCB-EN203,ScR,NearMint,1st Edition,English,6.67,2022-01-08,3.02,4.50,3.31
all,1,0,The Winged Dragon of Ra,TN19,2019 Gold Sarcophagus Tin,TN19-EN009,PScR,NearMint,Limited,English,2.41,2022-01-08,1.29,2.68,2.26
all,1,0,The Winged Dragon of Ra,TN19,2019 Gold Sarcophagus Tin,TN19-EN009,PScR,NearMint,Limited,English,1.80,2022-03-05,1.29,2.68,2.26
all,1,0,The Winged Dragon of Ra - Immortal Phoenix,DUPO,Duel Power,DUPO-EN046,UR,NearMint,1st Edition,English,4.54,2022-01-08,1.39,3.30,1.86
all,1,0,The Winged Dragon of Ra (original),YGLD,"Yugi'S Legendary Decks",YGLD-ENG03,UR,NearMint,Limited,English,2.59,2022-01-08,0.99,1.43,1.57
all,1,0,The Zombie Vampire,BACH,Battle Of Chaos,BACH-EN045,ScR,NearMint,1st Edition,English,2.91,2023-09-27,0.99,2.86,2.72
all,1,0,The Zombie Vampire,MP23,25Th Anniversary Tin: Dueling Heroes Mega Pack,MP23-EN024,PScR,NearMint,1st Edition,English,0.54,2023-09-27,0.39,1.29,1.09
all,1,0,"Thor, Lord of the Aesir",STOR,Storm Of Ragnarok,STOR-EN038,UtR,NearMint,1st Edition,English,36.16,2023-01-25,26.47,34.49,27.03
all,1,0,Thought Ruler Archfiend,BROL,Brothers Of Legend,BROL-EN070,UR,NearMint,1st Edition,English,0.18,2022-03-22,0.82,1.32,1.22
all,1,0,Thousand Dragon,MRD,Metal Raiders,MRD-143,ScR,NearMint,Unlimited,English,6.08,2022-03-05,6.25,9.60,8.69
all,1,0,Thunder Dragon,LCKC,Legendary Collection Kaiba Mega Pack,LCKC-EN067,UR,NearMint,1st Edition,English,10.66,2026-03-26,7.50,10.44,9.80
all,1,0,Thunder Dragon Colossus,SOFU,Soul Fusion,SOFU-EN037,ScR,NearMint,1st Edition,English,13.07,2023-01-25,3.17,16.91,3.75
all,1,0,Thunder Dragon Colossus,SOFU,Soul Fusion,SOFU-EN037,ScR,NearMint,1st Edition,English,12.12,2023-04-30,3.17,16.91,3.75
all,1,0,Thunder Dragon Colossus,RA03,Quarter Century Bonanza,RA03-EN036,CR,NearMint,1st Edition,English,0.71,2024-12-02,0.79,1.69,1.35
all,1,0,Thunder Dragon Thunderstormech,DUPO,Duel Power,DUPO-EN030,UR,NearMint,1st Edition,English,0.43,2023-01-25,0.20,0.50,0.32
all,1,0,Thunder Dragon Thunderstormech,DUPO,Duel Power,DUPO-EN030,UR,NearMint,1st Edition,English,0.36,2023-04-30,0.20,0.50,0.32
all,1,0,Thunder Dragon Titan,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN182,UR,NearMint,1st Edition,English,1.75,2022-01-08,3.69,5.00,3.98
all,1,0,Thunder Dragon Titan,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN182,UR,NearMint,1st Edition,English,2.01,2022-03-05,3.69,5.00,3.98
all,1,0,Thunder Dragondark,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN167,PScR,NearMint,1st Edition,English,6.69,2023-01-25,0.20,1.05,1.05
all,1,0,Thunder Dragondark,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN167,PScR,NearMint,1st Edition,English,8.35,2023-04-30,0.20,1.05,1.05
all,1,0,Thunder End Dragon,PHSW,Photon Shockwave,PHSW-EN044,UR,NearMint,1st Edition,English,9.01,2022-03-05,1.29,4.39,3.99
all,1,0,"Tidal, Dragon Ruler of Waterfalls",CT10,Collectible Tin 2013,CT10-EN001,ScR,NearMint,Limited,English,4.27,2022-01-08,0.50,1.63,1.44
all,1,0,Tiger Dragon,LCKC,Legendary Collection Kaiba Mega Pack,LCKC-EN069,UR,NearMint,1st Edition,English,0.29,2022-01-08,0.11,0.40,0.27
all,1,0,Timaeus the United Dragon,BACH,Battle Of Chaos,BACH-EN003,UR,NearMint,1st Edition,English,7.87,2023-04-19,2.50,4.99,4.07
all,1,0,Timaeus the United Magical Dragon,MZMU,Maze Of Muertos,MZMU-EN012,UR,NearMint,1st Edition,English,2.45,2026-03-13,2.37,7.40,6.76
all,1,0,Timestar Magician,PEVO,Pendulum Evolution,PEVO-EN009,UR,NearMint,1st Edition,English,0.50,2022-03-07,0.02,0.50,0.31
all,1,0,Titaniklad the Ash Dragon,MP21,2021 Tin Of Ancient Battles,MP21-EN125,UR,NearMint,1st Edition,English,1.47,2022-01-08,0.10,0.50,0.32
all,1,0,Topologic Bomber Dragon,MP18,2018 Mega-Tins Mega Pack,MP18-EN065,ScR,NearMint,1st Edition,English,1.15,2022-03-05,0.15,0.77,0.49
all,1,0,Topologic Gumblar Dragon,BLRR,Battles of Legend: Relentless Revenge,BLRR-EN043,ScR,NearMint,1st Edition,English,4.19,2022-03-05,1.52,3.00,2.15
